leading	Gene names	Protein names	Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	RPAP2	Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2	2	2	Q8IXW5	Q8IXW5	2	2	2	69.508	4.4	0.64524859498601	4.25E-01	20.2635	1	19.7136	1	18.702	1	20.4466	0	20.9853	0	19.1434	1	
	FANCG	Fanconi anemia group G protein	2	2	O15287	O15287	2	2	2	68.553	5.5	1.88424295684238	2.66E-01	20.1622	1	19.5301	1	21.8952	0	19.614	1	19.5384	1	19.6932	1	
	SLC19A1	Folate transporter 1	2	2	P41440	P41440	2	2	2	64.868	7.3	0.800073806881188	6.54E-01	19.7694	1	19.3667	1	20.7892	0	19.442	1	21.2145	1	20.2342	1	
	SPATA5L1	Spermatogenesis-associated protein 5-like protein 1	3	3	Q9BVQ7	Q9BVQ7	3	3	3	80.709	5	0.984250741927605	9.76E-01	18.9169	1	20.6636	0	20.8885	0	20.5475	0	20.4602	0	19.53	1	
	FAM83D	Protein FAM83D	2	2	Q9H4H8	Q9H4H8	2	2	2	64.424	3.6	0.934082252455997	6.77E-01	20.0643	0	20.3396	0	20.3841	0	20.5963	0	20.514	0	19.9728	0	
	NSMCE1	Non-structural maintenance of chromosomes element 1 homolog	2	2	Q8WV22	Q8WV22	2	2	2	30.855	12	0.831654379446133	6.08E-01	19.8975	1	20.9308	0	19.4941	1	20.4973	0	20.6686	0	19.9544	1	
	RANBP9	Ran-binding protein 9	2	2	Q96S59	Q96S59	2	2	2	77.846	3.8	0.943900504605965	9.35E-01	19.9111	1	19.8379	1	19.1018	1	17.8554	1	20.6574	0	20.5878	1	
	DAZAP1	DAZ-associated protein 1	1	1	Q96EP5	Q96EP5	1	1	1	43.383	3.9	0.84236827021915	8.04E-01	20.9151	1	18.6613	1	20.635	1	20.395	1	21.3323	0	19.2265	1	
	SV2A	Synaptic vesicle glycoprotein 2A	2	2	Q7L0J3	Q7L0J3	2	2	2	82.694	3.2	0.784039910620497	5.64E-01	19.9428	1	20.224	1	19.2968	1	20.2186	0	20.9913	0	19.3067	1	
	HTATIP2	Oxidoreductase HTATIP2	2	2	Q9BUP3	Q9BUP3	2	2	2	27.049	8.7	0.896140595760201	8.43E-01	21.3916	0	19.7982	1	20.4677	1	21.1453	0	21.4405	1	19.5463	1	
	EXOC1	Exocyst complex component 1	2	2	Q9NV70	Q9NV70	2	2	2	101.98	2.3	0.783280528443302	3.26E-01	19.7042	1	19.8133	1	20.0393	1	20.4539	0	20.5517	0	19.6084	1	
	KIF14	Kinesin-like protein KIF14	2	2	Q15058	Q15058	2	2	2	186.49	1.2	0.926903466153119	3.77E-01	20.6171	0	20.4362	0	20.679	0	20.8473	0	20.5706	0	20.643	0	
	LANCL1	LanC-like protein 1	1	1	O43813	O43813	1	1	1	45.283	3	0.852348895032097	6.83E-01	18.6481	1	19.7405	1	20.1659	0	19.673	1	19.3292	1	20.2438	1	
	CNOT7	CCR4-NOT transcription complex subunit 7	2	2	Q9UIV1	Q9UIV1	2	2	2	32.745	10.2	0.969138122704659	9.35E-01	19.6935	1	20.6687	1	20.034	1	20.9103	0	19.4075	1	20.214	1	
	GYS1	Glycogen [starch] synthase, muscle	2	2	P13807	P13807	2	2	2	83.785	2.6	0.967519940169585	5.74E-01	20.3366	0	20.3812	1	20.4736	0	20.3168	0	20.4758	0	20.5417	0	
	CASP3	Caspase-3;Caspase-3 subunit p17;Caspase-3 subunit p12	1	1	P42574	P42574	1	1	1	31.608	4	0.862153106548496	8.05E-01	19.72	1	19.4209	1	20.1152	1	18.663	1	21.3839	0	19.8511	1	
	FIGNL1	Fidgetin-like protein 1	2	1	Q6PIW4	Q6PIW4	2	1	1	74.076	4.5	1.07197480646648	8.80E-01	20.5061	1	18.7255	1	20.3728	0	19.3374	1	20.1764	1	19.7898	1	
	GTF2H1	General transcription factor IIH subunit 1	2	2	P32780	P32780	2	2	2	62.031	4.7	1.8008399910175	3.06E-01	20.4943	1	20.0342	1	22.0532	0	20.2153	1	19.2642	1	20.5562	1	
	VDAC2	Voltage-dependent anion-selective channel protein 2	1	1	P45880	P45880	1	1	1	31.566	3.4	0.665736419960002	3.11E-01	19.654	1	21.0716	0	19.7826	1	20.3995	1	20.6943	1	21.1754	1	
	SLC5A6	Sodium-dependent multivitamin transporter	1	1	Q9Y289	Q9Y289	1	1	1	68.641	2	0.63691687432299	3.29E-01	19.7607	1	19.6181	1	18.6467	1	20.7842	0	20.0345	1	19.1592	1	
	NUTF2	Nuclear transport factor 2	2	2	P61970	P61970	2	2	2	14.478	11.8	1.45276867471067	4.25E-01	20.1579	1	19.8927	1	21.0274	0	19.0817	1	19.6028	1	20.7771	1	
	FGFR3;FGFR2;FGFR1	Fibroblast growth factor receptor 3;Fibroblast growth factor receptor 2;Fibroblast growth factor receptor 1	2	2	P22607;P21802;P11362	P22607;P21802;P11362	2;2;1	2;2;1	2;2;1	87.709	2.1	1.72783924734768	1.42E-01	20.0368	1	21.0461	0	21.0528	1	19.8806	1	19.4779	1	20.4103	1	
	ARRB1	Beta-arrestin-1	1	1	P49407	P49407	1	1	1	47.065	5.7	0.578899172725119	3.79E-01	18.4864	1	20.3336	1	19.5977	1	21.2933	0	20.2425	1	19.2477	1	
	TCP11L1	T-complex protein 11-like protein 1	2	2	Q9NUJ3	Q9NUJ3	2	2	2	57.034	4.3	0.830922022845899	1.00E-01	20.5085	1	20.2166	1	20.2678	1	20.4285	0	20.7186	0	20.6475	0	
	FAM120B	Constitutive coactivator of peroxisome proliferator-activated receptor gamma	3	3	Q96EK7	Q96EK7	3	3	3	103.78	3.7	0.726413036923843	3.79E-01	20.1419	1	19.0635	1	20.2135	1	20.139	1	19.8565	1	20.8069	0	
	SEMG2	Semenogelin-2	5	2	Q02383	Q02383	5	2	2	65.444	11	0.687845759197787	5.31E-01	19.762	1	19.4642	1	20.3237	1	19.5781	1	21.8801	0	19.7112	1	
	EXOSC9	Exosome complex component RRP45	1	1	Q06265	Q06265	1	1	1	48.948	2.3	0.976831344984541	9.72E-01	19.3875	1	20.1222	1	20.7514	1	18.5753	1	21.2489	0	20.5383	1	
	GATAD2A	Transcriptional repressor p66-alpha	3	2	Q86YP4	Q86YP4	3	2	2	68.062	5.4	0.793349790367804	6.60E-01	19.6	1	19.3549	1	19.6515	1	21.2545	0	19.3293	1	19.0244	1	
	DIP2B	Disco-interacting protein 2 homolog B	2	2	Q9P265	Q9P265	2	2	2	171.49	1.3	1.71811308883621	3.39E-01	20.3889	1	20.6762	1	20.7005	0	20.564	1	18.3824	1	20.4767	1	
	USP6NL	USP6 N-terminal-like protein	2	2	Q92738	Q92738	2	2	2	94.103	2.3	0.747978652017002	4.88E-01	19.7707	1	19.6905	1	21.0293	0	20.1353	1	21.2402	1	20.3717	1	
	SALL2;SALL3;SALL1	Sal-like protein 2;Sal-like protein 3;Sal-like protein 1	2	2	Q9Y467;Q9BXA9;Q9NSC2	Q9Y467;Q9BXA9;Q9NSC2	2;1;1	2;1;1	2;1;1	105.31	2.7	0.926448701538561	5.78E-01	20.6264	0	20.3452	0	20.4295	0	20.4583	0	20.8982	0	20.3752	0	
	POLR1B	DNA-directed RNA polymerase I subunit RPA2	2	2	Q9H9Y6	Q9H9Y6	2	2	2	128.23	2	0.89399458622501	8.78E-01	19.9395	1	20.866	1	20.47	1	22.3548	0	20.3018	1	19.1039	1	
	PRKG1	cGMP-dependent protein kinase 1	3	3	Q13976;Q13237	Q13976	3;1	3;1	3;1	76.364	4.3	1.87911452981575	5.18E-01	19.0734	1	23.1728	0	19.6791	1	20.0394	1	19.6067	1	19.549	1	
	THADA	Thyroid adenoma-associated protein	3	3	Q6YHU6	Q6YHU6	3	3	3	219.6	2.4	0.998193918946862	9.97E-01	20.4278	0	20.604	0	19.8759	1	20.878	0	20.8449	0	19.1926	1	
	MAEA	Macrophage erythroblast attacher	1	1	Q7L5Y9	Q7L5Y9	1	1	1	45.287	2.3	0.655447893772228	2.40E-01	20.149	1	20.3397	1	19.2132	1	20.6198	1	19.9921	1	20.9184	0	
	NOC2L	Nucleolar complex protein 2 homolog	4	4	Q9Y3T9	Q9Y3T9	4	4	4	84.918	4.7	0.515805120417265	1.62E-01	20.4593	0	19.2613	1	18.7635	1	20.8912	0	20.0683	0	20.3899	0	
	CSNK1A1;CSNK1A1L	Casein kinase I isoform alpha;Casein kinase I isoform alpha-like	3	3	P48729;Q8N752	P48729;Q8N752	3;2	3;2	3;2	38.914	10.4	0.861501372504317	7.35E-01	19.1376	1	20.0477	1	21.0013	0	20.2766	0	20.7106	0	19.8447	1	
	BAZ1B	Tyrosine-protein kinase BAZ1B	2	2	Q9UIG0	Q9UIG0	2	2	2	170.9	2.2	0.708709847259909	6.15E-01	19.4928	1	21.2646	0	19.5451	1	19.7052	1	21.9811	0	20.1064	1	
	SKIL	Ski-like protein	1	1	P12757	P12757	1	1	1	76.975	2.3	1.38930465810742	5.65E-01	18.6114	1	19.6117	1	21.21	0	19.3614	1	19.2679	1	19.3808	1	
	COPS4	COP9 signalosome complex subunit 4	1	1	Q9BT78	Q9BT78	1	1	1	46.268	3	1.53095300740482	4.77E-01	18.8807	1	19.7743	1	21.3292	0	19.7281	1	19.6704	1	18.7424	1	
	EIF2B4	Translation initiation factor eIF-2B subunit delta	3	3	Q9UI10	Q9UI10	3	3	3	57.557	6.5	0.678137626551803	1.87E-01	19.956	1	20.3134	1	19.2156	1	20.6098	0	20.4246	0	20.1316	1	
	CHAF1B	Chromatin assembly factor 1 subunit B	1	1	Q13112	Q13112	1	1	1	61.492	2	0.975201195721064	9.61E-01	21.2295	1	19.2413	1	19.9089	1	20.8664	0	19.9909	1	19.6312	1	
	PHPT1	14 kDa phosphohistidine phosphatase	1	1	Q9NRX4	Q9NRX4	1	1	1	13.832	16	1.6087732517469	1.67E-01	21.0307	1	19.9224	1	20.7303	0	20.2822	1	19.8768	1	19.4666	1	
	ACSL1	Long-chain-fatty-acid--CoA ligase 1	3	3	P33121	P33121	3	3	3	77.942	4.3	0.700855048181694	5.00E-01	18.7834	1	19.8516	1	20.0914	1	21.0306	0	20.1529	1	19.0813	1	
	RNMT	mRNA cap guanine-N7 methyltransferase	2	2	O43148	O43148	2	2	2	54.843	6.1	0.726797317538659	6.18E-01	20.9821	0	18.6719	1	21.1369	1	21.0813	1	20.9729	0	20.1179	1	
	YEATS2	YEATS domain-containing protein 2	2	2	Q9ULM3	Q9ULM3	2	2	2	150.78	1.8	0.513155153973377	1.52E-01	18.894	1	19.6357	1	20.7157	0	20.9637	0	20.6606	0	20.5086	0	
	RRAGA;RRAGB	Ras-related GTP-binding protein A;Ras-related GTP-binding protein B	2	2	Q7L523;Q5VZM2	Q7L523;Q5VZM2	2;1	2;1	2;1	36.566	8.3	1.71578287798761	3.34E-01	19.6159	1	21.0917	0	19.6764	1	18.6758	1	20.3718	0	18.9999	1	
	CTDSP2	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2	1	1	O14595	O14595	1	1	1	30.664	4.1	1.28546025113602	4.71E-01	19.4821	1	19.8254	1	20.2043	0	18.9993	1	19.1457	1	20.28	1	
	TRAPPC5	Trafficking protein particle complex subunit 5	2	2	Q8IUR0	Q8IUR0	2	2	2	20.783	9	0.934870085826869	8.56E-01	19.8569	1	20.6828	0	20.2803	1	21.1943	1	20.2379	1	19.6792	1	
	CYB5R1	NADH-cytochrome b5 reductase 1	1	1	Q9UHQ9	Q9UHQ9	1	1	1	34.094	3.6	0.771404784946668	5.85E-01	18.5973	1	20.0223	1	20.5099	0	20.5473	1	19.6399	1	20.0656	1	
	PMM1	Phosphomannomutase 1	2	2	Q92871	Q92871	2	2	2	29.746	10.3	0.911660137513608	8.05E-01	20.2804	1	19.7657	1	20.4023	1	20.1615	0	21.1456	0	19.5416	1	
	FAM192A	Protein FAM192A	1	1	Q9GZU8	Q9GZU8	1	1	1	28.912	5.9	1.11997536571142	6.89E-01	20.2974	1	19.3696	1	20.38	0	19.745	1	20.2368	1	19.5749	1	
	ANKIB1	Ankyrin repeat and IBR domain-containing protein 1	2	2	Q9P2G1	Q9P2G1	2	2	2	122	1.7	0.987702111987322	9.65E-01	19.6832	1	19.7501	1	19.3525	1	19.2763	1	19.2161	1	20.3469	0	
	KDM3A	Lysine-specific demethylase 3A	2	2	Q9Y4C1	Q9Y4C1	2	2	2	147.34	2	1.13204397366191	7.35E-01	21.0652	0	20.9007	1	19.9462	1	21.1472	0	20.1896	1	20.0385	1	
	YTHDF2	YTH domain-containing family protein 2	1	1	Q9Y5A9	Q9Y5A9	1	1	1	62.333	2.1	1.15852003995326	7.69E-01	20.8345	0	20.2323	1	19.2242	1	20.2826	1	18.9169	1	20.4545	1	
	CALD1	Caldesmon	2	2	Q05682;REV__Q13136;REV__O75334	Q05682;REV__Q13136;REV__O75334	2;1;1	2;1;1	2;1;1	93.23	2.4	0.716980605840226	1.39E-01	19.5699	1	19.7223	1	20.3997	1	20.2747	0	20.435	0	20.4222	1	
	ARHGAP5	Rho GTPase-activating protein 5	2	2	Q13017	Q13017	2	2	2	172.46	2.4	0.737474975090812	5.61E-01	19.7727	1	20.0775	1	19.428	1	20.0124	1	21.4388	0	19.1449	1	
	AMBRA1	Activating molecule in BECN1-regulated autophagy protein 1	3	3	Q9C0C7	Q9C0C7	3	3	3	142.51	2.7	0.826013347861791	8.00E-01	18.8971	1	20.8976	1	20.047	1	21.904	0	19.3561	1	19.4087	1	
	SPOP	Speckle-type POZ protein	1	1	O43791	O43791	1	1	1	42.132	3.5	1.37086167004991	4.21E-01	19.5513	1	20.0701	1	21.0687	0	20.0213	1	19.2845	1	20.019	1	
	MPP2	MAGUK p55 subfamily member 2	2	2	Q14168	Q14168	2	2	2	64.58	3.8	0.898568878006777	5.72E-01	19.7379	1	20.2638	1	19.4085	1	19.9104	1	20.0125	0	19.9502	0	
	NAA40	N-alpha-acetyltransferase 40	1	1	Q86UY6	Q86UY6	1	1	1	27.194	7.2	1.76851076400531	2.78E-01	20.5868	1	19.4599	1	21.3095	0	20.3309	1	19.501	1	19.0566	1	
	DNMT1	DNA (cytosine-5)-methyltransferase 1	3	3	P26358	P26358	3	3	3	183.16	1.9	0.714286123822061	3.81E-01	20.9975	0	20.1545	1	20.4557	0	21.7944	0	20.3161	1	20.9535	0	
	STX16	Syntaxin-16	2	2	O14662	O14662	2	2	2	37.031	5.2	0.820228057603071	5.77E-01	20.5716	1	19.1415	1	20.0418	1	20.2255	0	20.5712	1	19.8159	1	
	MAK	Serine/threonine-protein kinase MAK	1	1	P20794	P20794	1	1	1	70.58	2.2	0.542897219463043	4.94E-01	20.2359	1	19.3735	1	18.7706	1	22.3799	0	19.9979	1	18.6459	1	
	RIC8A;RIC8B	Synembryn-A;Synembryn-B	2	2	Q9NPQ8;Q9NVN3	Q9NPQ8;Q9NVN3	2;1	2;1	2;1	59.709	6	0.754270025583497	5.92E-01	19.3662	1	20.3454	1	19.5827	1	20.1446	1	19.0904	1	21.28	0	
	TAB2	TGF-beta-activated kinase 1 and MAP3K7-binding protein 2	1	1	Q9NYJ8	Q9NYJ8	1	1	1	76.493	2.3	1.11760702940708	6.74E-01	19.311	1	19.2865	1	20.3084	0	19.4783	1	19.2851	1	19.6614	1	
	POLR3D	DNA-directed RNA polymerase III subunit RPC4	2	2	P05423	P05423	2	2	2	44.395	4.5	0.950701011162167	8.87E-01	19.8726	1	19.0358	1	20.095	1	20.444	0	19.2704	1	19.5078	0	
	MYEOV2	Myeloma-overexpressed gene 2 protein	1	1	Q8WXC6	Q8WXC6	1	1	1	6.2107	35.1	1.79695963246299	4.49E-01	19.7956	1	18.6509	1	22.0051	0	19.6935	1	18.9308	1	19.2906	1	
	CPA4	Carboxypeptidase A4	2	2	Q9UI42	Q9UI42	2	2	2	47.351	9.3	1.46703063688908	4.06E-01	20.3243	1	19.7531	1	19.9862	1	18.5547	1	20.5222	0	19.328	1	
	SUZ12	Polycomb protein SUZ12	1	1	Q15022	Q15022	1	1	1	83.054	1.4	1.45810437972995	4.85E-01	18.6359	1	20.7299	1	20.4727	0	18.9099	1	19.7667	1	19.5296	1	
	PAPSS2	Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase	2	2	O95340	O95340	2	2	2	69.5	4.9	1.23805293441432	7.80E-01	19.0661	1	20.4981	1	20.2539	1	21.4826	0	18.4881	1	18.9231	1	
	AATF	Protein AATF	2	2	Q9NY61	Q9NY61	2	2	2	63.132	5.4	0.942479406203251	8.97E-01	20.3401	1	20.976	1	20.1106	1	19.9836	1	21.6912	0	20.0082	1	
	RRP15	RRP15-like protein	1	1	Q9Y3B9	Q9Y3B9	1	1	1	31.484	3.9	1.33174789450657	2.83E-01	20.2836	1	19.2558	1	20.0521	0	19.5008	1	19.63	1	19.2207	1	
	UBR2	E3 ubiquitin-protein ligase UBR2	2	2	Q8IWV8	Q8IWV8	2	2	2	200.54	1.7	0.99748945152953	9.96E-01	20.6574	0	20.0493	0	20.7888	0	21.6113	0	19.3922	1	20.5028	0	
	E2F3	Transcription factor E2F3	2	2	O00716	O00716	2	2	2	49.161	5.4	0.908969001340703	7.34E-01	20.7217	0	20.7539	0	19.6619	1	20.2981	1	20.7103	0	20.5421	0	
	KIAA0196	WASH complex subunit strumpellin	2	2	Q12768	Q12768	2	2	2	134.28	2.1	0.549215786650993	9.52E-02	19.4339	1	20.0929	1	20.4782	1	21.1109	0	20.3568	0	21.131	0	
	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3;6-phosphofructo-2-kinase;Fructose-2,6-bisphosphatase	1	1	Q16875	Q16875	1	1	1	59.608	2.9	1.32003300319426	4.60E-01	19.8349	1	19.8583	1	21.3141	0	19.9462	1	19.9856	1	19.8737	1	
	ADAM17	Disintegrin and metalloproteinase domain-containing protein 17	1	1	P78536	P78536	1	1	1	93.02	1.2	1.31711836356289	6.05E-01	20.3906	1	21.6197	0	19.315	1	19.6259	1	20.038	1	20.4692	1	
	PEX26	Peroxisome assembly protein 26	2	2	Q7Z412	Q7Z412	2	2	2	33.898	10.8	0.85633725709356	6.74E-01	19.6436	1	19.139	1	19.8502	1	20.4982	1	19.8462	0	18.9597	1	
	COG6	Conserved oligomeric Golgi complex subunit 6	2	2	Q9Y2V7	Q9Y2V7	2	2	2	73.278	3.8	1.20732492663252	6.74E-01	19.9609	1	20.4022	0	20.7572	0	21.0601	0	20.1067	1	19.1381	1	
	DHX37	Probable ATP-dependent RNA helicase DHX37	1	1	Q8IY37	Q8IY37	1	1	1	129.54	1	0.587355552292461	2.21E-01	19.2518	1	20.2311	1	19.1118	0	20.2596	1	21.0056	1	19.6326	1	
	DGCR14	Protein DGCR14	2	2	Q96DF8	Q96DF8	2	2	2	52.567	6.1	0.605561336042659	2.54E-01	19.0437	1	19.368	1	19.9158	1	19.8685	0	21.1069	0	19.5232	1	
	NHLRC2	NHL repeat-containing protein 2	2	2	Q8NBF2	Q8NBF2	2	2	2	79.443	3.2	0.655693273496283	2.77E-01	19.7009	1	19.5515	1	20.1241	1	21.3026	0	20.0211	1	19.8796	1	
	MYH7;MYH6;MYH8;MYH4;MYH1;MYH3;MYH13;MYH2	Myosin-7;Myosin-6;Myosin-8;Myosin-4;Myosin-1;Myosin-3;Myosin-13;Myosin-2	4	4	P12883;P13533;P13535;Q9Y623;P12882;P11055;Q9UKX3;Q9UKX2;A7E2Y1	P12883;P13533;P13535;Q9Y623;P12882;P11055;Q9UKX3;Q9UKX2	4;4;3;3;3;3;2;2;1	4;4;3;3;3;3;2;2;1	4;4;3;3;3;3;2;2;1	223.09	2.3	0.645397994528795	6.43E-01	21.2242	1	20.0243	1	19.8748	1	19.3759	1	20.3252	1	23.3176	0	
	RRM2	Ribonucleoside-diphosphate reductase subunit M2	2	2	P31350	P31350	2	2	2	44.877	6.7	0.884178770431032	7.92E-01	18.7575	1	19.3243	1	20.0418	1	20.4332	0	19.5581	1	18.6651	1	
	XRCC4	DNA repair protein XRCC4	2	2	Q13426	Q13426	2	2	2	38.286	4.8	0.788548829910652	5.85E-01	20.7465	1	19.5703	1	19.0719	1	19.7987	1	20.7269	0	19.8914	1	
	FEM1A	Protein fem-1 homolog A	1	1	Q9BSK4	Q9BSK4	1	1	1	73.638	3.6	0.892267378053535	4.27E-01	19.5913	1	19.8655	1	20.2061	0	20.1514	1	20.0457	1	19.9591	1	
	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	2	2	P49189	P49189	2	2	2	53.801	5.3	0.818208823311118	4.13E-01	19.4142	1	19.3738	1	20.0381	1	20.2153	1	20.035	0	19.4441	1	
	C12orf10	UPF0160 protein MYG1, mitochondrial	2	2	Q9HB07	Q9HB07	2	2	2	42.449	4.8	1.9090858751495	1.43E-01	20.5995	1	20.2824	1	20.746	0	20.4691	1	19.604	1	18.7561	1	
	CDKN2AIPNL	CDKN2AIP N-terminal-like protein	1	1	Q96HQ2	Q96HQ2	1	1	1	13.196	15.5	1.65765180959101	2.73E-01	19.7352	1	20.4303	1	21.1103	0	19.1981	1	19.3703	1	20.5199	1	
	YY1;ZFP42;YY2	Transcriptional repressor protein YY1;Zinc finger protein 42 homolog;Transcription factor YY2	3	3	P25490;Q96MM3;O15391	P25490;Q96MM3;O15391	3;2;2	3;2;2	3;2;2	44.712	5.6	1.82256971494277	4.24E-01	19.8539	1	20.2116	1	21.9418	0	18.6258	1	21.1395	1	19.6441	1	
	TMEM165	Transmembrane protein 165	1	1	Q9HC07	Q9HC07	1	1	1	34.905	6.2	0.57352170843489	3.47E-01	19.6496	1	19.858	1	18.1917	1	20.9647	0	19.0919	1	20.049	1	
	CEP170;CEP170P1	Centrosomal protein of 170 kDa;Cep170-like protein	2	2	Q5SW79;Q96L14	Q5SW79;Q96L14	2;1	2;1	2;1	175.29	1.1	1.17068423931287	7.38E-01	20.3718	0	20.9814	0	19.5735	1	19.6626	1	21.0509	0	19.5311	1	
	VAC14	Protein VAC14 homolog	2	2	Q08AM6	Q08AM6	2	2	2	87.972	2.6	1.31089942212437	1.66E-01	20.5598	0	20.3321	0	20.3533	0	19.9831	0	19.6673	0	20.4231	0	
	LAP3	Cytosol aminopeptidase	2	2	P28838	P28838	2	2	2	56.166	4.6	1.05441215018902	9.27E-01	19.3442	1	19.8059	1	21.3422	0	19.1317	1	20.7846	0	20.3466	1	
	RALGPS2	Ras-specific guanine nucleotide-releasing factor RalGPS2	1	1	Q86X27	Q86X27	1	1	1	65.166	1.9	0.677873510356867	3.20E-01	19.4325	1	19.0355	1	20.6195	0	20.5042	1	20.2137	1	20.0523	1	
	RNF34	E3 ubiquitin-protein ligase RNF34	2	2	Q969K3	Q969K3	2	2	2	41.64	6.2	0.800792296030078	5.24E-01	20.0334	1	19.6586	1	20.0753	1	21.0348	0	19.5143	1	20.1797	1	
	EXOC3	Exocyst complex component 3	2	2	O60645	O60645	2	2	2	86.844	2.4	1.36536057542832	4.18E-01	19.947	1	20.6983	0	20.8422	0	20.71	1	20.1411	0	19.2886	1	
	CST6	Cystatin-M	1	1	Q15828	Q15828	1	1	1	16.511	7.4	0.716982096761032	3.95E-01	20.8133	1	19.7575	1	19.7539	0	19.9486	1	21.1974	1	20.6187	1	
	EIF3J	Eukaryotic translation initiation factor 3 subunit J	1	1	O75822	O75822	1	1	1	29.062	5	0.745948016082944	5.65E-01	19.9877	1	19.3353	1	19.8801	0	18.9251	1	20.4478	1	21.0988	1	
	ZBED1	Zinc finger BED domain-containing protein 1	2	2	O96006	O96006	2	2	2	78.155	2.6	0.613212920390247	2.03E-01	20.4209	0	19.7086	1	18.9112	1	20.0707	1	20.5234	1	20.5631	1	
	ZRANB1	Ubiquitin thioesterase ZRANB1	2	2	Q9UGI0	Q9UGI0	2	2	2	80.966	4	1.0737461809032	8.72E-01	19.3022	1	19.93	0	20.1425	1	19.6924	0	20.6253	0	18.7489	1	
	PLEKHH3	Pleckstrin homology domain-containing family H member 3	3	3	Q7Z736	Q7Z736	3	3	3	85.316	4.8	0.945264185571717	9.31E-01	19.5024	1	19.7457	1	19.9283	1	21.5376	0	18.7541	1	19.1283	1	
	KIF5C	Kinesin heavy chain isoform 5C	13	2	O60282	O60282	13	4	2	109.49	13.8	0.852980697734536	7.90E-01	20.7363	1	19.5869	1	19.331	1	21.0097	0	20.5488	0	18.784	1	
	DEPDC1B	DEP domain-containing protein 1B	1	1	Q8WUY9	Q8WUY9	1	1	1	61.77	2.6	0.710578035655013	4.26E-01	19.5516	1	19.8938	0	20.3916	1	19.5151	1	21.2359	1	20.5647	1	
	SNTB2	Beta-2-syntrophin	2	2	Q13425	Q13425	2	2	2	57.949	4.1	0.946030629915119	8.06E-01	19.5159	1	20.4057	0	20.38	0	20.0621	0	20.3472	0	20.1325	1	
	TMF1	TATA element modulatory factor	3	3	P82094	P82094	3	3	3	122.84	3.9	0.671362099602947	3.85E-01	19.7952	1	19.3622	1	20.7143	0	19.6783	1	21.1079	1	20.81	1	
	PBRM1	Protein polybromo-1	2	2	Q86U86	Q86U86	2	2	2	192.95	1.4	0.602269873528959	2.72E-01	20.6132	0	19.7123	1	18.7856	1	20.8005	0	20.4905	0	20.0147	1	
	CTDSPL2	CTD small phosphatase-like protein 2	2	2	Q05D32	Q05D32	2	2	2	52.998	4.3	1.94511438866955	8.16E-02	20.7587	0	19.8477	1	21.2429	1	19.5533	1	19.7844	1	19.6321	1	
	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	1	1	Q9HD26	Q9HD26	1	1	1	50.519	1.9	1.05175946407059	9.26E-01	21.142	0	19.9892	1	18.971	1	19.4428	1	19.707	1	20.7341	1	
	DHX36	ATP-dependent RNA helicase DHX36	1	1	Q9H2U1	Q9H2U1	1	1	1	114.76	1.4	0.629840310642779	3.03E-01	20.2398	1	18.7723	1	19.5053	1	20.9155	0	19.7279	1	19.875	1	
	PCF11	Pre-mRNA cleavage complex 2 protein Pcf11	3	3	O94913	O94913	3	3	3	173.05	2.6	0.501047053889168	1.16E-01	19.18	1	19.6726	1	19.8222	1	20.11	1	21.4731	0	20.0827	1	
	CHERP	Calcium homeostasis endoplasmic reticulum protein	3	3	Q8IWX8	Q8IWX8	3	3	3	103.7	2.8	1.24674723202792	5.89E-01	20.5848	0	19.6501	1	20.3377	1	19.0108	1	20.0027	1	20.6046	1	
	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	2	2	Q13144	Q13144	2	2	2	80.379	4.9	0.649281496262728	4.86E-01	19.7933	1	18.613	1	18.7909	1	19.1946	1	21.1181	0	18.7539	1	
	ATR	Serine/threonine-protein kinase ATR	2	2	Q13535	Q13535	2	2	2	301.36	0.8	1.86469154323753	4.80E-01	19.8859	1	23.2427	0	19.7203	1	20.0889	1	20.2781	1	19.785	1	
	ZNF638	Zinc finger protein 638	3	3	Q14966	Q14966	3	3	3	220.62	2.3	0.882001491162016	7.50E-01	19.0531	1	20.1816	0	20.0052	1	20.4575	0	20.1805	0	19.1453	1	
